,momvol
1998-04-17 00:00:00,1.2959152486147703
1998-04-20 00:00:00,1.2956604315637985
1998-04-21 00:00:00,1.3023245810129249
1998-04-22 00:00:00,1.3072030194135358
1998-04-23 00:00:00,1.300601539857118
1998-04-24 00:00:00,1.2932340822225279
1998-04-27 00:00:00,1.250543983711093
1998-04-28 00:00:00,1.2609037077199341
1998-04-29 00:00:00,1.2693528971373815
1998-05-04 00:00:00,1.2649369073235788
1998-05-05 00:00:00,1.2606382315376119
1998-05-06 00:00:00,1.2393282828523757
1998-05-07 00:00:00,1.2300425481717696
1998-05-08 00:00:00,1.2446517884680888
1998-05-11 00:00:00,1.2457936039709729
1998-05-12 00:00:00,1.2513150215319839
1998-05-13 00:00:00,1.2494042976173605
1998-05-14 00:00:00,1.2490084549603078
1998-05-15 00:00:00,1.2417729217351405
1998-05-18 00:00:00,1.2360760674362257
1998-05-19 00:00:00,1.2464459802436172
1998-05-20 00:00:00,1.255160891543232
1998-05-21 00:00:00,1.2534839086873344
1998-05-22 00:00:00,1.2456777788794551
1998-05-26 00:00:00,1.226850519856614
1998-05-27 00:00:00,1.2281317490311154
1998-05-28 00:00:00,1.2322326776962882
1998-06-02 00:00:00,1.2380212572220521
1998-06-03 00:00:00,1.2243950008768141
1998-06-04 00:00:00,1.2424967614559455
1998-06-05 00:00:00,1.2539835586739292
1998-06-08 00:00:00,1.2479516796688579
1998-06-09 00:00:00,1.2531576944024416
1998-06-10 00:00:00,1.2399732644100814
1998-06-11 00:00:00,1.2110241056837321
1998-06-12 00:00:00,1.219053720004782
1998-06-15 00:00:00,1.1812487142914985
1998-06-16 00:00:00,1.2067909614804082
1998-06-17 00:00:00,1.2624933083246479
1998-06-18 00:00:00,1.251011730256272
1998-06-19 00:00:00,1.2593427211106527
1998-06-22 00:00:00,1.2483163758131506
1998-06-23 00:00:00,1.2484512042504246
1998-06-24 00:00:00,1.2601677670098883
1998-06-25 00:00:00,1.2536446418710148
1998-06-26 00:00:00,1.2598351181253478
1998-06-29 00:00:00,1.265537462218524
1998-07-02 00:00:00,1.2493807280097815
1998-07-06 00:00:00,1.2539619285725041
1998-07-07 00:00:00,1.2589504976569967
1998-07-08 00:00:00,1.2677863953337241
1998-07-09 00:00:00,1.2505047439070727
1998-07-10 00:00:00,1.2576292311920723
1998-07-13 00:00:00,1.2601071497055503
1998-07-14 00:00:00,1.2793121880569507
1998-07-15 00:00:00,1.27536660800956
1998-07-16 00:00:00,1.2928922923027131
1998-07-17 00:00:00,1.2941153972645547
1998-07-20 00:00:00,1.2941153972645547
1998-07-21 00:00:00,1.2690410802298018
1998-07-22 00:00:00,1.2578734669427589
1998-07-23 00:00:00,1.2330760456498346
1998-07-24 00:00:00,1.2390430364046701
1998-07-27 00:00:00,1.2342334092457159
1998-07-28 00:00:00,1.2190710146785844
1998-07-29 00:00:00,1.2178807521614874
1998-07-30 00:00:00,1.2333201967580025
1998-08-04 00:00:00,1.1946011351360299
1998-08-05 00:00:00,1.22361737089968
1998-08-06 00:00:00,1.2247766694461941
1998-08-07 00:00:00,1.2137169893200297
1998-08-10 00:00:00,1.203821794272016
1998-08-11 00:00:00,1.1785946191870509
1998-08-12 00:00:00,1.1977724772639786
1998-08-13 00:00:00,1.1900179925412622
1998-08-14 00:00:00,1.1702275567574767
1998-08-17 00:00:00,1.1878146875150557
1998-08-18 00:00:00,1.2159729036469844
1998-08-19 00:00:00,1.2162795522923597
1998-08-20 00:00:00,1.2086447816418142
1998-08-21 00:00:00,1.1993006155612436
1998-08-24 00:00:00,1.1996645920249784
1998-08-25 00:00:00,1.2020512843761142
1998-08-26 00:00:00,1.1921492410038457
1998-08-27 00:00:00,1.1370400355532924
1998-08-28 00:00:00,1.1265846199053764
1998-09-02 00:00:00,1.1214112390154183
1998-09-03 00:00:00,1.121634760687608
1998-09-04 00:00:00,1.1070157274023706
1998-09-08 00:00:00,1.1769614490294953
1998-09-09 00:00:00,1.135579531070531
1998-09-10 00:00:00,1.1211843888579689
1998-09-11 00:00:00,1.1441269440659458
1998-09-14 00:00:00,1.1567233112485313
1998-09-15 00:00:00,1.1582983257943058
1998-09-16 00:00:00,1.1533526107572094
1998-09-17 00:00:00,1.1346831457275801
1998-09-18 00:00:00,1.1408617978368714
1998-09-21 00:00:00,1.1287165145545823
1998-09-22 00:00:00,1.128964557999323
1998-09-23 00:00:00,1.1704531974364984
1998-09-24 00:00:00,1.1514925063698687
1998-09-25 00:00:00,1.1447423936845429
1998-09-28 00:00:00,1.1515141306719128
1998-09-29 00:00:00,1.1555548931116086
1998-10-02 00:00:00,1.1922066951033718
1998-10-05 00:00:00,1.1586675003438494
1998-10-06 00:00:00,1.1817861404107715
1998-10-07 00:00:00,1.2391480496561809
1998-10-08 00:00:00,1.2038822916286767
1998-10-09 00:00:00,1.244704321491708
1998-10-12 00:00:00,1.2702662242540197
1998-10-13 00:00:00,1.2521043782754415
1998-10-14 00:00:00,1.2544891269927243
1998-10-15 00:00:00,1.3187824698417661
1998-10-16 00:00:00,1.3071173711594541
1998-10-19 00:00:00,1.3334077878927748
1998-10-20 00:00:00,1.349513160921167
1998-10-21 00:00:00,1.3667699612349204
1998-10-22 00:00:00,1.3696361745691246
1998-10-23 00:00:00,1.3405377695800929
1998-10-26 00:00:00,1.3418653566566492
1998-10-27 00:00:00,1.3297188916377332
1998-10-28 00:00:00,1.3244915399899724
1998-10-29 00:00:00,1.3499597623580448
1998-11-03 00:00:00,1.343845581765591
1998-11-04 00:00:00,1.3588664227676066
1998-11-05 00:00:00,1.3612603441863356
1998-11-06 00:00:00,1.3547188168247442
1998-11-09 00:00:00,1.3273061859506072
1998-11-10 00:00:00,1.3219120013643058
1998-11-11 00:00:00,1.3253968634056361
1998-11-12 00:00:00,1.3183705936677976
1998-11-13 00:00:00,1.3296435456048652
1998-11-16 00:00:00,1.3481631999308865
1998-11-17 00:00:00,1.3451205660562979
1998-11-18 00:00:00,1.3411652813925148
1998-11-19 00:00:00,1.3699893810604267
1998-11-20 00:00:00,1.3826585250331824
1998-11-23 00:00:00,1.4124795668258587
1998-11-24 00:00:00,1.3977078835656767
1998-11-25 00:00:00,1.3977078835656767
1998-11-27 00:00:00,1.4042918182439232
1998-12-02 00:00:00,1.4015753934159685
1998-12-03 00:00:00,1.383350567525754
1998-12-04 00:00:00,1.4131318770335088
1998-12-07 00:00:00,1.4117539015344436
1998-12-08 00:00:00,1.4075548341559316
1998-12-09 00:00:00,1.4267549193817664
1998-12-10 00:00:00,1.4072230191075532
1998-12-11 00:00:00,1.4061634274366053
1998-12-14 00:00:00,1.3678420179299116
1998-12-15 00:00:00,1.3939701541190983
1998-12-16 00:00:00,1.3927352804128952
1998-12-17 00:00:00,1.4132548034479204
1998-12-18 00:00:00,1.4230394310844421
1998-12-21 00:00:00,1.4332611251518026
1998-12-22 00:00:00,1.4200015897954479
1998-12-23 00:00:00,1.4400737722665753
1998-12-24 00:00:00,1.4300375425045748
1998-12-28 00:00:00,1.433383605642752
1998-12-29 00:00:00,1.4545708010822653
1998-12-30 00:00:00,1.4495532977246768
1999-01-05 00:00:00,1.4580351440367969
1999-01-06 00:00:00,1.4878037045388235
1999-01-07 00:00:00,1.4856036747266568
1999-01-08 00:00:00,1.4931414004585177
1999-01-11 00:00:00,1.477694014196703
1999-01-12 00:00:00,1.448055141766504
1999-01-13 00:00:00,1.4381960956065587
1999-01-14 00:00:00,1.4236843350295358
1999-01-15 00:00:00,1.4603585871243399
1999-01-19 00:00:00,1.4612426065788968
1999-01-20 00:00:00,1.480580395871089
1999-01-21 00:00:00,1.4565213740891669
1999-01-22 00:00:00,1.4457875000981111
1999-01-25 00:00:00,1.4614865322294757
1999-01-26 00:00:00,1.4908744515128414
1999-01-27 00:00:00,1.4705925874096542
1999-01-28 00:00:00,1.4874268287995989
1999-02-02 00:00:00,1.4898730177025887
1999-02-03 00:00:00,1.494598298631759
1999-02-04 00:00:00,1.4780362033081336
1999-02-05 00:00:00,1.4569409818862311
1999-02-08 00:00:00,1.4586104683132948
1999-02-09 00:00:00,1.4323729509718899
1999-02-10 00:00:00,1.4375900745076664
1999-02-11 00:00:00,1.4563725352699011
1999-02-12 00:00:00,1.4540188293918503
1999-02-16 00:00:00,1.4451778163814797
1999-02-17 00:00:00,1.4290160761888753
1999-02-18 00:00:00,1.4354856482337932
1999-02-19 00:00:00,1.4313697016885314
1999-02-22 00:00:00,1.4649868179937575
1999-02-23 00:00:00,1.4645693856803075
1999-02-24 00:00:00,1.4380478979275626
1999-02-25 00:00:00,1.449276228143106
1999-03-02 00:00:00,1.4251589956679971
1999-03-03 00:00:00,1.4291266792499002
1999-03-04 00:00:00,1.4385726679295257
1999-03-05 00:00:00,1.4844150204953774
1999-03-08 00:00:00,1.4981742779330411
1999-03-09 00:00:00,1.5137901984814925
1999-03-10 00:00:00,1.5380969781820941
1999-03-11 00:00:00,1.56429204702629
1999-03-12 00:00:00,1.5567355360013992
1999-03-15 00:00:00,1.5810104596352734
1999-03-16 00:00:00,1.5954931075227587
1999-03-17 00:00:00,1.6095977417608374
1999-03-18 00:00:00,1.617878887861331
1999-03-19 00:00:00,1.6086974185184495
1999-03-22 00:00:00,1.6102127351232085
1999-03-23 00:00:00,1.5612285101542362
1999-03-24 00:00:00,1.5743370730244917
1999-03-25 00:00:00,1.6119374675058109
1999-03-26 00:00:00,1.5843746932155611
1999-03-29 00:00:00,1.6132223701344024
1999-03-30 00:00:00,1.6003032964953365
1999-04-05 00:00:00,1.6173535661219047
1999-04-06 00:00:00,1.6303874284209217
1999-04-07 00:00:00,1.6338283789971075
1999-04-08 00:00:00,1.6566820414877534
1999-04-09 00:00:00,1.6493150762518798
1999-04-12 00:00:00,1.6553074804388597
1999-04-13 00:00:00,1.6531429771730437
1999-04-14 00:00:00,1.6565691660865949
1999-04-15 00:00:00,1.6493761839188315
1999-04-16 00:00:00,1.6455100970815462
1999-04-19 00:00:00,1.6165271624024622
1999-04-20 00:00:00,1.635165064194769
1999-04-21 00:00:00,1.6493140970163511
1999-04-22 00:00:00,1.6580334738868983
1999-04-23 00:00:00,1.6632743174363529
1999-04-26 00:00:00,1.6723802945435073
1999-04-27 00:00:00,1.6844258278734905
1999-04-28 00:00:00,1.6678761350315865
1999-04-29 00:00:00,1.6608581955167769
1999-05-04 00:00:00,1.6474900995559065
1999-05-05 00:00:00,1.6511051170074014
1999-05-06 00:00:00,1.6602560527436574
1999-05-07 00:00:00,1.6598311064609319
1999-05-10 00:00:00,1.6589113490877174
1999-05-11 00:00:00,1.6608587204211998
1999-05-12 00:00:00,1.6607571861167081
1999-05-13 00:00:00,1.6537055553224762
1999-05-14 00:00:00,1.6216927686534022
1999-05-17 00:00:00,1.5984829382636803
1999-05-18 00:00:00,1.6004743280783269
1999-05-19 00:00:00,1.5997262437072741
1999-05-20 00:00:00,1.5941199392121732
1999-05-21 00:00:00,1.581512979417365
1999-05-24 00:00:00,1.5699207013952272
1999-05-25 00:00:00,1.5589751439345747
1999-05-26 00:00:00,1.5837576650592555
1999-05-27 00:00:00,1.548523191939458
1999-06-02 00:00:00,1.549380422094816
1999-06-03 00:00:00,1.5437493268828228
1999-06-04 00:00:00,1.5617589075476643
1999-06-07 00:00:00,1.5746785822382805
1999-06-08 00:00:00,1.5727150081321857
1999-06-09 00:00:00,1.5753782120952744
1999-06-10 00:00:00,1.5846202781751726
1999-06-11 00:00:00,1.5982402431380329
1999-06-14 00:00:00,1.5850157490659531
1999-06-15 00:00:00,1.5980598432786413
1999-06-16 00:00:00,1.6152111219052252
1999-06-17 00:00:00,1.6343480835785129
1999-06-18 00:00:00,1.6248500693940122
1999-06-21 00:00:00,1.627000789800632
1999-06-22 00:00:00,1.6205493631456023
1999-06-23 00:00:00,1.6019505090687047
1999-06-24 00:00:00,1.5985897081957809
1999-06-25 00:00:00,1.5963319664521276
1999-06-28 00:00:00,1.6109274260991246
1999-06-29 00:00:00,1.6300902083176594
1999-07-02 00:00:00,1.6428124821989893
1999-07-06 00:00:00,1.639194120609939
1999-07-07 00:00:00,1.6438709412164283
1999-07-08 00:00:00,1.6377985586370691
1999-07-09 00:00:00,1.6365950797840192
1999-07-12 00:00:00,1.6459884492095991
1999-07-13 00:00:00,1.6426008341195726
1999-07-14 00:00:00,1.6615203135616079
1999-07-15 00:00:00,1.6743677429932071
1999-07-16 00:00:00,1.679554323215849
1999-07-19 00:00:00,1.6834236014465773
1999-07-20 00:00:00,1.6502134343599451
1999-07-21 00:00:00,1.6559690930110369
1999-07-22 00:00:00,1.6198426911043038
1999-07-23 00:00:00,1.6146363091128368
1999-07-26 00:00:00,1.6044553690419463
1999-07-27 00:00:00,1.6291114266369033
1999-07-28 00:00:00,1.6354824603557585
1999-07-29 00:00:00,1.6259759848293593
1999-08-03 00:00:00,1.6212789692025058
1999-08-04 00:00:00,1.5988816963349386
1999-08-05 00:00:00,1.6048812932911931
1999-08-06 00:00:00,1.5794518887942026
1999-08-09 00:00:00,1.5773384484144137
1999-08-10 00:00:00,1.5636098763106012
1999-08-11 00:00:00,1.5812029935725904
1999-08-12 00:00:00,1.5864661824881392
1999-08-13 00:00:00,1.6179046929988568
1999-08-16 00:00:00,1.6282172602017517
1999-08-17 00:00:00,1.6435687060103987
1999-08-18 00:00:00,1.6333628441521657
1999-08-19 00:00:00,1.636843954110083
1999-08-20 00:00:00,1.6732689330139594
1999-08-23 00:00:00,1.6896022125270189
1999-08-24 00:00:00,1.6845846035074263
1999-08-25 00:00:00,1.6887082639385829
1999-08-26 00:00:00,1.6674541751771939
1999-08-27 00:00:00,1.6520717054284926
1999-08-30 00:00:00,1.6420904355072834
1999-09-02 00:00:00,1.6098741708629252
1999-09-03 00:00:00,1.6530545856740175
1999-09-07 00:00:00,1.6346742424913607
1999-09-08 00:00:00,1.6357056244854271
1999-09-09 00:00:00,1.6558094684291556
1999-09-10 00:00:00,1.6611771372493196
1999-09-13 00:00:00,1.6690607763770009
1999-09-14 00:00:00,1.6536718284385159
1999-09-15 00:00:00,1.6467978426654155
1999-09-16 00:00:00,1.641790684135241
1999-09-17 00:00:00,1.6541120977580763
1999-09-20 00:00:00,1.658600138315462
1999-09-21 00:00:00,1.628965187360911
1999-09-22 00:00:00,1.6248708531160234
1999-09-23 00:00:00,1.5988684772658901
1999-09-24 00:00:00,1.5832525593160165
1999-09-27 00:00:00,1.592436781854339
1999-09-28 00:00:00,1.5993997349136213
1999-09-29 00:00:00,1.5821878952590975
1999-10-04 00:00:00,1.6019461123190584
1999-10-05 00:00:00,1.5873403205733281
1999-10-06 00:00:00,1.6104692129658822
1999-10-07 00:00:00,1.6021379547959949
1999-10-08 00:00:00,1.6225325536292674
1999-10-11 00:00:00,1.6236347527319543
1999-10-12 00:00:00,1.6109784647886622
1999-10-13 00:00:00,1.5664165164699526
1999-10-14 00:00:00,1.5853252994634062
1999-10-15 00:00:00,1.5471655623763061
1999-10-18 00:00:00,1.5429896224717401
1999-10-19 00:00:00,1.560288148491308
1999-10-20 00:00:00,1.5778206274219799
1999-10-21 00:00:00,1.5806831030872801
1999-10-22 00:00:00,1.5970491323151421
1999-10-25 00:00:00,1.5921523003585911
1999-10-26 00:00:00,1.590964350666686
1999-10-27 00:00:00,1.6054867463902842
1999-10-28 00:00:00,1.6413361298177429
1999-11-02 00:00:00,1.6377535188302488
1999-11-03 00:00:00,1.6531025051368913
1999-11-04 00:00:00,1.6632109117146923
1999-11-05 00:00:00,1.669361086439729
1999-11-08 00:00:00,1.667168425427183
1999-11-09 00:00:00,1.6582903270153093
1999-11-10 00:00:00,1.677436563237638
1999-11-11 00:00:00,1.6766876693902191
1999-11-12 00:00:00,1.6882926912258815
1999-11-15 00:00:00,1.6874902049259128
1999-11-16 00:00:00,1.6924639988100809
1999-11-17 00:00:00,1.6976515481818386
1999-11-18 00:00:00,1.7171189685263493
1999-11-19 00:00:00,1.7193120028441888
1999-11-22 00:00:00,1.731291941222453
1999-11-23 00:00:00,1.7196866391476531
1999-11-24 00:00:00,1.7254627524912574
1999-11-26 00:00:00,1.7359993097478095
1999-11-29 00:00:00,1.7269066922226126
1999-12-02 00:00:00,1.735804719354805
1999-12-03 00:00:00,1.7660971494261324
1999-12-06 00:00:00,1.7430273402733816
1999-12-07 00:00:00,1.7415232860629133
1999-12-08 00:00:00,1.7226851245869559
1999-12-09 00:00:00,1.7368674122756638
1999-12-10 00:00:00,1.7432211554670793
1999-12-13 00:00:00,1.7322308352326683
1999-12-14 00:00:00,1.7133821637851854
1999-12-15 00:00:00,1.7215387589121052
1999-12-16 00:00:00,1.7354024176854608
1999-12-17 00:00:00,1.7447507322877476
1999-12-20 00:00:00,1.7440783256710501
1999-12-21 00:00:00,1.7547959598768246
1999-12-22 00:00:00,1.7765156759617302
1999-12-23 00:00:00,1.7985329031388855
1999-12-27 00:00:00,1.7907612643067414
1999-12-28 00:00:00,1.8092910701953693
1999-12-29 00:00:00,1.8263216869924532
1999-12-30 00:00:00,1.8251519755080112
2000-01-04 00:00:00,1.7636776424729603
2000-01-05 00:00:00,1.7432544308503843
2000-01-06 00:00:00,1.696053644626482
2000-01-07 00:00:00,1.7671876747512187
2000-01-10 00:00:00,1.7833034243081256
2000-01-11 00:00:00,1.7635783107876726
2000-01-12 00:00:00,1.748606989013304
2000-01-13 00:00:00,1.77466100232724
2000-01-14 00:00:00,1.7946024501128215
2000-01-18 00:00:00,1.7802795745417832
2000-01-19 00:00:00,1.7769747295299962
2000-01-20 00:00:00,1.7602755774283394
2000-01-21 00:00:00,1.7549500967113281
2000-01-24 00:00:00,1.7234814848469415
2000-01-25 00:00:00,1.7439940320777454
2000-01-26 00:00:00,1.7457093510660433
2000-01-27 00:00:00,1.735490698577852
2000-01-28 00:00:00,1.69891390407839
2000-02-02 00:00:00,1.7065253017638633
2000-02-03 00:00:00,1.7331372872420618
2000-02-04 00:00:00,1.7432345257779265
2000-02-07 00:00:00,1.7282016280522454
2000-02-08 00:00:00,1.7262661450591146
2000-02-09 00:00:00,1.7078530409533377
2000-02-10 00:00:00,1.7095617025423113
2000-02-11 00:00:00,1.6852454556118561
2000-02-14 00:00:00,1.7038845109392742
2000-02-15 00:00:00,1.6861573611565668
2000-02-16 00:00:00,1.6711518511787335
2000-02-17 00:00:00,1.6724992680209119
2000-02-18 00:00:00,1.6407616914065322
2000-02-22 00:00:00,1.6249701069301785
2000-02-23 00:00:00,1.6277984832251338
2000-02-24 00:00:00,1.6145204295864803
2000-02-25 00:00:00,1.6218565433767831
2000-02-28 00:00:00,1.6525499459928374
2000-03-02 00:00:00,1.6362855095676609
2000-03-03 00:00:00,1.6583448214917973
2000-03-06 00:00:00,1.6203125920479757
2000-03-07 00:00:00,1.614055500143257
2000-03-08 00:00:00,1.6264942368549473
2000-03-09 00:00:00,1.643412452242851
2000-03-10 00:00:00,1.6326209496853801
2000-03-13 00:00:00,1.5828349136882169
2000-03-14 00:00:00,1.5846520776739479
2000-03-15 00:00:00,1.6135852572911467
2000-03-16 00:00:00,1.6824670090314673
2000-03-17 00:00:00,1.6780772604466512
2000-03-20 00:00:00,1.6838788284159254
2000-03-21 00:00:00,1.6939339167834886
2000-03-22 00:00:00,1.6934183281896191
2000-03-23 00:00:00,1.7076785513861819
2000-03-24 00:00:00,1.7139749442156365
2000-03-27 00:00:00,1.7144358554370018
2000-03-28 00:00:00,1.7294324903626275
2000-03-29 00:00:00,1.7572679849628827
2000-03-30 00:00:00,1.7355393998597248
2000-04-04 00:00:00,1.6804344672261309
2000-04-05 00:00:00,1.7040273529660743
2000-04-06 00:00:00,1.7085013304241021
2000-04-07 00:00:00,1.7173661247681955
2000-04-10 00:00:00,1.7106315126029863
2000-04-11 00:00:00,1.701610029175417
2000-04-12 00:00:00,1.6835838431270742
2000-04-13 00:00:00,1.6586855058203824
2000-04-14 00:00:00,1.5981436823396145
2000-04-17 00:00:00,1.6122239402296872
2000-04-18 00:00:00,1.6374839675295154
2000-04-19 00:00:00,1.6230902025878373
2000-04-20 00:00:00,1.6400222310378694
2000-04-24 00:00:00,1.6275446618121565
2000-04-25 00:00:00,1.6850577907643878
2000-04-26 00:00:00,1.6590757619767842
2000-04-27 00:00:00,1.6465617744957577
2000-05-02 00:00:00,1.620044403843776
2000-05-03 00:00:00,1.5960336911460411
2000-05-04 00:00:00,1.6067930283701695
2000-05-05 00:00:00,1.6166424673249309
2000-05-08 00:00:00,1.6040082973957672
2000-05-09 00:00:00,1.5877874450677298
2000-05-10 00:00:00,1.5630651471263621
2000-05-11 00:00:00,1.5722750966368511
2000-05-12 00:00:00,1.5931553992473528
2000-05-15 00:00:00,1.6040744878315032
2000-05-16 00:00:00,1.6146447530076431
2000-05-17 00:00:00,1.5872170009733384
2000-05-18 00:00:00,1.582745378340813
2000-05-19 00:00:00,1.5576595994005826
2000-05-22 00:00:00,1.5322016883203531
2000-05-23 00:00:00,1.5203821279218455
2000-05-24 00:00:00,1.5461881877022943
2000-05-25 00:00:00,1.5259423791475413
2000-05-26 00:00:00,1.5332945614029696
2000-05-30 00:00:00,1.5797047338580565
2000-06-02 00:00:00,1.6173057195945642
2000-06-05 00:00:00,1.613442847676712
2000-06-06 00:00:00,1.6133452145979308
2000-06-07 00:00:00,1.6222310950786423
2000-06-08 00:00:00,1.6122679073696005
2000-06-09 00:00:00,1.6037322955657036
2000-06-12 00:00:00,1.5910669036027896
2000-06-13 00:00:00,1.6056771451905714
2000-06-14 00:00:00,1.5967358984800615
2000-06-15 00:00:00,1.5847020966660137
2000-06-16 00:00:00,1.5747488999733139
2000-06-19 00:00:00,1.6088472978865969
2000-06-20 00:00:00,1.6162709238775705
2000-06-21 00:00:00,1.6191939592487683
2000-06-22 00:00:00,1.6140989553189171
2000-06-23 00:00:00,1.5936518797067332
2000-06-26 00:00:00,1.6036679442908115
2000-06-27 00:00:00,1.6081450843699843
2000-06-28 00:00:00,1.620618592535811
2000-06-29 00:00:00,1.6132119658163162
2000-07-05 00:00:00,1.6055806065720755
2000-07-06 00:00:00,1.6140976165050689
2000-07-07 00:00:00,1.6278571813786531
2000-07-10 00:00:00,1.6280355979328862
2000-07-11 00:00:00,1.6284045721626754
2000-07-12 00:00:00,1.6233998339655544
2000-07-13 00:00:00,1.6164514026772219
2000-07-14 00:00:00,1.6180695998592178
2000-07-17 00:00:00,1.6197676921710962
2000-07-18 00:00:00,1.6086203703859483
2000-07-19 00:00:00,1.5998356078825258
2000-07-20 00:00:00,1.6134391526994427
2000-07-21 00:00:00,1.6083122566987718
2000-07-24 00:00:00,1.6074532192388398
2000-07-25 00:00:00,1.6144051732764864
2000-07-26 00:00:00,1.6193016045016233
2000-07-27 00:00:00,1.6221866849601945
2000-07-28 00:00:00,1.6047596482233919
2000-08-02 00:00:00,1.6076419661298951
2000-08-03 00:00:00,1.5989571432220759
2000-08-04 00:00:00,1.5934454570611312
2000-08-07 00:00:00,1.6033626113717141
2000-08-08 00:00:00,1.602204404275738
2000-08-09 00:00:00,1.603166521931257
2000-08-10 00:00:00,1.604336123055691
2000-08-11 00:00:00,1.6124280417368719
2000-08-14 00:00:00,1.6212258361975493
2000-08-15 00:00:00,1.6197857374885365
2000-08-16 00:00:00,1.6192148976674676
2000-08-17 00:00:00,1.6246829455508076
2000-08-18 00:00:00,1.6169844590494082
2000-08-21 00:00:00,1.6142526276810707
2000-08-22 00:00:00,1.6162486154427216
2000-08-23 00:00:00,1.6160776695611547
2000-08-24 00:00:00,1.6180637332605683
2000-08-25 00:00:00,1.6196621075825939
2000-08-28 00:00:00,1.628527939871383
2000-08-29 00:00:00,1.616739628623743
2000-08-30 00:00:00,1.6119960175803869
2000-09-05 00:00:00,1.6005885392010641
2000-09-06 00:00:00,1.5925983600209774
2000-09-07 00:00:00,1.6007945814838656
2000-09-08 00:00:00,1.5981127394891084
2000-09-11 00:00:00,1.5944855807754974
2000-09-12 00:00:00,1.5949569529148693
2000-09-13 00:00:00,1.5872554559369332
2000-09-14 00:00:00,1.5918597562318961
2000-09-15 00:00:00,1.5794708653503164
2000-09-18 00:00:00,1.5672143180156055
2000-09-19 00:00:00,1.5782080965544039
2000-09-20 00:00:00,1.5740348153420749
2000-09-21 00:00:00,1.5723170184907871
2000-09-22 00:00:00,1.578451792674443
2000-09-25 00:00:00,1.5712028375580904
2000-09-26 00:00:00,1.5703183634558489
2000-09-27 00:00:00,1.5669796763871937
2000-09-28 00:00:00,1.5817340718298709
2000-10-03 00:00:00,1.5766397969549975
2000-10-04 00:00:00,1.5684992773318163
2000-10-05 00:00:00,1.5707996772390027
2000-10-06 00:00:00,1.5497947763881523
2000-10-09 00:00:00,1.5411655988835591
2000-10-10 00:00:00,1.5339645681865088
2000-10-11 00:00:00,1.5162905989782429
2000-10-12 00:00:00,1.490962118419533
2000-10-13 00:00:00,1.5149403990966754
2000-10-16 00:00:00,1.5184219923859508
2000-10-17 00:00:00,1.4961338649455285
2000-10-18 00:00:00,1.4814535702750216
2000-10-19 00:00:00,1.514646699706296
2000-10-20 00:00:00,1.5139708156488507
2000-10-23 00:00:00,1.5129554638126363
2000-10-24 00:00:00,1.5089709871023977
2000-10-25 00:00:00,1.4899666266624725
2000-10-26 00:00:00,1.4926475333680411
2000-10-27 00:00:00,1.5099031089827935
2000-10-30 00:00:00,1.5093249240286901
2000-11-02 00:00:00,1.5173482608601048
2000-11-03 00:00:00,1.5219795753808885
2000-11-06 00:00:00,1.5291444844694442
2000-11-07 00:00:00,1.5288139350101835
2000-11-08 00:00:00,1.5187486010864397
2000-11-09 00:00:00,1.5102076572288337
2000-11-10 00:00:00,1.4877259449894622
2000-11-13 00:00:00,1.4819373363810617
2000-11-14 00:00:00,1.5116500836266564
2000-11-15 00:00:00,1.5092940101394845
2000-11-16 00:00:00,1.4962510168641905
2000-11-17 00:00:00,1.4933500584459258
2000-11-20 00:00:00,1.4733689881133754
2000-11-21 00:00:00,1.4744221801710138
2000-11-22 00:00:00,1.4540036160229988
2000-11-24 00:00:00,1.4663656644234719
2000-11-27 00:00:00,1.4780370244792735
2000-11-28 00:00:00,1.4715196800570312
2000-11-29 00:00:00,1.4690259055853643
2000-12-04 00:00:00,1.4705349642416907
2000-12-05 00:00:00,1.4978051610157082
2000-12-06 00:00:00,1.4917718161353397
2000-12-07 00:00:00,1.4824711343041854
2000-12-08 00:00:00,1.4929180467731031
2000-12-11 00:00:00,1.5182362151020616
2000-12-12 00:00:00,1.5155222393744709
2000-12-13 00:00:00,1.5035368286809856
2000-12-14 00:00:00,1.4924880456227223
2000-12-15 00:00:00,1.4791264682848417
2000-12-18 00:00:00,1.4970658318821748
2000-12-19 00:00:00,1.4842989958436794
2000-12-20 00:00:00,1.4577793899610383
2000-12-21 00:00:00,1.4605520250012263
2000-12-22 00:00:00,1.4734981847890212
2000-12-26 00:00:00,1.4753893242731448
2000-12-27 00:00:00,1.4917384659380331
2000-12-28 00:00:00,1.5049230303038055
2001-01-03 00:00:00,1.5572556821335062
2001-01-04 00:00:00,1.5183071404177448
2001-01-05 00:00:00,1.5051912282135658
2001-01-08 00:00:00,1.5029457602012677
2001-01-09 00:00:00,1.4984976682106026
2001-01-10 00:00:00,1.4927235464825384
2001-01-11 00:00:00,1.4955879228745903
2001-01-12 00:00:00,1.4967453156926978
2001-01-16 00:00:00,1.4967201182396168
2001-01-17 00:00:00,1.5104362985941433
2001-01-18 00:00:00,1.5219250583164174
2001-01-19 00:00:00,1.5153030208017968
2001-01-22 00:00:00,1.5112865618242135
2001-01-23 00:00:00,1.5204718673054387
2001-01-24 00:00:00,1.5188745638328431
2001-01-25 00:00:00,1.5211705375202025
2001-01-26 00:00:00,1.5145365114934768
2001-01-29 00:00:00,1.5219247180790425
2001-01-30 00:00:00,1.5309936261330594
2001-02-02 00:00:00,1.515975023467945
