,momvmp
12/23/1998 0:00,1.020517162
12/24/1998 0:00,0.995512534
12/28/1998 0:00,0.997776601
12/29/1998 0:00,1.015762102
12/30/1998 0:00,0.992261341
1/4/1999 0:00,0.997445702
1/5/1999 0:00,1.01017681
1/6/1999 0:00,1.02328238
1/7/1999 0:00,0.995860019
1/8/1999 0:00,1.006874325
1/11/1999 0:00,0.99028016
1/12/1999 0:00,0.981518423
1/13/1999 0:00,0.993010018
1/14/1999 0:00,0.984168692
1/15/1999 0:00,1.025975726
1/19/1999 0:00,1.005204954
1/20/1999 0:00,1.009157903
1/21/1999 0:00,0.975796773
1/22/1999 0:00,0.996564107
1/25/1999 0:00,1.010347282
1/26/1999 0:00,1.018608362
1/27/1999 0:00,0.987908994
1/28/1999 0:00,1.015599764
2/1/1999 0:00,0.994105794
2/2/1999 0:00,0.998366492
2/3/1999 0:00,1.006094657
2/4/1999 0:00,0.987288717
2/5/1999 0:00,0.986908655
2/8/1999 0:00,1.001510705
2/9/1999 0:00,0.980170411
2/10/1999 0:00,1.004809176
2/11/1999 0:00,1.017230919
2/12/1999 0:00,0.994007621
2/16/1999 0:00,0.993925221
2/17/1999 0:00,0.993080412
2/18/1999 0:00,1.005946811
2/19/1999 0:00,1.000159794
2/22/1999 0:00,1.024833184
2/23/1999 0:00,0.999627868
2/24/1999 0:00,0.982087578
2/25/1999 0:00,1.000455543
3/1/1999 0:00,0.996085657
3/2/1999 0:00,0.984074691
3/3/1999 0:00,1.003020154
3/4/1999 0:00,1.007168525
3/5/1999 0:00,1.030774655
3/8/1999 0:00,1.009013756
3/9/1999 0:00,1.009243461
3/10/1999 0:00,1.015397322
3/11/1999 0:00,1.016498826
3/12/1999 0:00,0.994744647
3/15/1999 0:00,1.015473667
3/16/1999 0:00,1.008004203
3/17/1999 0:00,1.007682444
3/18/1999 0:00,1.006097246
3/19/1999 0:00,0.993333096
3/22/1999 0:00,1.001027739
3/23/1999 0:00,0.969714962
3/24/1999 0:00,1.008160828
3/25/1999 0:00,1.023583599
3/26/1999 0:00,0.983755973
3/29/1999 0:00,1.018379796
3/30/1999 0:00,0.992234287
4/1/1999 0:00,1.015168507
4/5/1999 0:00,1.014724155
4/6/1999 0:00,1.004774014
4/7/1999 0:00,1.003967893
4/8/1999 0:00,1.013574551
4/9/1999 0:00,0.997022447
4/12/1999 0:00,1.005846311
4/13/1999 0:00,0.997074413
4/14/1999 0:00,0.996105615
4/15/1999 0:00,0.995840687
4/16/1999 0:00,0.995744594
4/19/1999 0:00,0.983059762
4/20/1999 0:00,1.011845921
4/21/1999 0:00,1.014852709
4/22/1999 0:00,1.006614019
4/23/1999 0:00,1.001364488
4/26/1999 0:00,1.00556199
4/27/1999 0:00,1.006447609
4/28/1999 0:00,0.988969424
4/29/1999 0:00,0.994723432
5/3/1999 0:00,1.017473529
5/4/1999 0:00,0.9900988
5/5/1999 0:00,1.003896176
5/6/1999 0:00,1.002069522
5/7/1999 0:00,1.002053749
5/10/1999 0:00,0.998135011
5/11/1999 0:00,1.00381709
5/12/1999 0:00,1.002285007
5/13/1999 0:00,0.998321431
5/14/1999 0:00,0.97866254
5/17/1999 0:00,0.990881304
5/18/1999 0:00,1.000303773
5/19/1999 0:00,1.001860907
5/20/1999 0:00,0.995729888
5/21/1999 0:00,0.992794197
5/24/1999 0:00,0.989840695
5/25/1999 0:00,0.990239739
5/26/1999 0:00,1.014470634
5/27/1999 0:00,0.980106479
6/1/1999 0:00,1.007129618
6/2/1999 0:00,1.00067686
6/3/1999 0:00,0.999127077
6/4/1999 0:00,1.014222974
6/7/1999 0:00,1.006536955
6/8/1999 0:00,0.996147396
6/9/1999 0:00,1.000896946
6/10/1999 0:00,1.001319642
6/11/1999 0:00,1.003541655
6/14/1999 0:00,0.994446952
6/15/1999 0:00,1.007786128
6/16/1999 0:00,1.013214449
6/17/1999 0:00,1.011111449
6/18/1999 0:00,0.996259692
6/21/1999 0:00,1.001623542
6/22/1999 0:00,0.995137822
6/23/1999 0:00,0.990483462
6/24/1999 0:00,0.996277084
6/25/1999 0:00,0.998267239
6/28/1999 0:00,1.010061557
6/29/1999 0:00,1.011141831
7/1/1999 0:00,1.011925024
7/2/1999 0:00,1.008163589
7/6/1999 0:00,0.99812724
7/7/1999 0:00,1.002601335
7/8/1999 0:00,0.997052722
7/9/1999 0:00,1.000380499
7/12/1999 0:00,1.004025041
7/13/1999 0:00,0.997688761
7/14/1999 0:00,1.010532509
7/15/1999 0:00,1.007503899
7/16/1999 0:00,1.003483692
7/19/1999 0:00,1.000824042
7/20/1999 0:00,0.980141887
7/21/1999 0:00,1.002727217
7/22/1999 0:00,0.979605393
7/23/1999 0:00,0.996994235
7/26/1999 0:00,0.993519177
7/27/1999 0:00,1.014207503
7/28/1999 0:00,1.003797258
7/29/1999 0:00,0.992845639
8/2/1999 0:00,1.000541179
8/3/1999 0:00,0.996512227
8/4/1999 0:00,0.98622797
8/5/1999 0:00,1.005518946
8/6/1999 0:00,0.985795117
8/9/1999 0:00,0.99838906
8/10/1999 0:00,0.990515007
8/11/1999 0:00,1.011548642
8/12/1999 0:00,1.002021637
8/13/1999 0:00,1.020930011
8/16/1999 0:00,1.005737209
8/17/1999 0:00,1.00846977
8/18/1999 0:00,0.993463446
8/19/1999 0:00,0.998714559
8/20/1999 0:00,1.018267298
8/23/1999 0:00,1.012821013
8/24/1999 0:00,0.999208676
8/25/1999 0:00,1.005026972
8/26/1999 0:00,0.987618572
8/27/1999 0:00,0.989816629
8/30/1999 0:00,0.989830621
9/1/1999 0:00,1.019936914
9/2/1999 0:00,0.983061977
9/3/1999 0:00,1.027646795
9/7/1999 0:00,0.991451612
9/8/1999 0:00,0.998730489
9/9/1999 0:00,1.007879108
9/10/1999 0:00,1.004993581
9/13/1999 0:00,1.000777393
9/14/1999 0:00,0.991674798
9/15/1999 0:00,0.99184201
9/16/1999 0:00,0.999318472
9/17/1999 0:00,1.009242936
9/20/1999 0:00,1.001305054
9/21/1999 0:00,0.981043723
9/22/1999 0:00,0.997935524
9/23/1999 0:00,0.982356068
9/24/1999 0:00,0.99321899
9/27/1999 0:00,1.006075646
9/28/1999 0:00,1.002212926
9/29/1999 0:00,0.988840353
10/1/1999 0:00,1.002528666
10/4/1999 0:00,1.015145302
10/5/1999 0:00,0.995009216
10/6/1999 0:00,1.014946611
10/7/1999 0:00,0.994582116
10/8/1999 0:00,1.013966678
10/11/1999 0:00,0.999503347
10/12/1999 0:00,0.988327671
10/13/1999 0:00,0.973237159
10/14/1999 0:00,1.005836185
10/15/1999 0:00,0.975157742
10/18/1999 0:00,1.002307221
10/19/1999 0:00,1.010441922
10/20/1999 0:00,1.010532954
10/21/1999 0:00,1.003849657
10/22/1999 0:00,1.009405876
10/25/1999 0:00,0.995934744
10/26/1999 0:00,0.993295091
10/27/1999 0:00,1.013625523
10/28/1999 0:00,1.028261374
11/1/1999 0:00,0.988867962
11/2/1999 0:00,0.996219614
11/3/1999 0:00,1.008525374
11/4/1999 0:00,1.006593945
11/5/1999 0:00,1.005667368
11/8/1999 0:00,0.999401277
11/9/1999 0:00,0.993361789
11/10/1999 0:00,1.010222308
11/11/1999 0:00,1.001515393
11/12/1999 0:00,1.007598594
11/15/1999 0:00,1.000434854
11/16/1999 0:00,1.004697613
11/17/1999 0:00,1.002788538
11/18/1999 0:00,1.010183865
11/19/1999 0:00,1.000581412
11/22/1999 0:00,1.004648967
11/23/1999 0:00,0.992631836
11/24/1999 0:00,1.00419767
11/26/1999 0:00,1.002590732
11/29/1999 0:00,0.995445461
12/1/1999 0:00,1.004749465
12/2/1999 0:00,1.005346853
12/3/1999 0:00,1.017658418
12/6/1999 0:00,0.988226835
12/7/1999 0:00,0.997486366
12/8/1999 0:00,0.990185307
12/9/1999 0:00,1.007470756
12/10/1999 0:00,1.003580238
12/13/1999 0:00,0.995526659
12/14/1999 0:00,0.989394379
12/15/1999 0:00,1.004865127
12/16/1999 0:00,1.007246757
12/17/1999 0:00,1.005618635
12/20/1999 0:00,0.998052703
12/21/1999 0:00,1.008206396
12/22/1999 0:00,1.01014341
12/23/1999 0:00,1.013196143
12/27/1999 0:00,0.996346627
12/28/1999 0:00,1.007841067
12/29/1999 0:00,1.008250823
12/30/1999 0:00,0.999240009
1/3/2000 0:00,0.99092953
1/4/2000 0:00,0.96497463
1/5/2000 0:00,0.991717633
1/6/2000 0:00,0.975665843
1/7/2000 0:00,1.045995208
1/10/2000 0:00,1.00767358
1/11/2000 0:00,0.988385464
1/12/2000 0:00,0.991467156
1/13/2000 0:00,1.014557051
1/14/2000 0:00,1.011827693
1/18/2000 0:00,0.99204776
1/19/2000 0:00,0.999371611
1/20/2000 0:00,0.990384619
1/21/2000 0:00,0.997194354
1/24/2000 0:00,0.979426417
1/25/2000 0:00,1.011764394
1/26/2000 0:00,0.998741357
1/27/2000 0:00,0.994611031
1/28/2000 0:00,0.97639131
2/1/2000 0:00,1.004861873
2/2/2000 0:00,1.004366853
2/3/2000 0:00,1.01557759
2/4/2000 0:00,1.005512761
2/7/2000 0:00,0.991596962
2/8/2000 0:00,0.999341359
2/9/2000 0:00,0.989005125
2/10/2000 0:00,1.001031623
2/11/2000 0:00,0.985584778
2/14/2000 0:00,1.010897373
2/15/2000 0:00,0.990275638
2/16/2000 0:00,0.990954121
2/17/2000 0:00,1.000574655
2/18/2000 0:00,0.98094551
2/22/2000 0:00,0.990597577
2/23/2000 0:00,1.002058403
2/24/2000 0:00,0.991461048
2/25/2000 0:00,1.004286637
2/28/2000 0:00,1.018988999
3/1/2000 0:00,1.014166011
3/2/2000 0:00,0.989813729
3/3/2000 0:00,1.013307912
3/6/2000 0:00,0.976612661
3/7/2000 0:00,0.996675491
3/8/2000 0:00,1.008003863
3/9/2000 0:00,1.009782766
3/10/2000 0:00,0.993376959
3/13/2000 0:00,0.968863374
3/14/2000 0:00,1.00167399
3/15/2000 0:00,1.018087397
3/16/2000 0:00,1.042552226
3/17/2000 0:00,0.997077874
3/20/2000 0:00,1.00361253
3/21/2000 0:00,1.005615099
3/22/2000 0:00,0.999475196
3/23/2000 0:00,1.008156244
3/24/2000 0:00,1.003572135
3/27/2000 0:00,1.000650563
3/28/2000 0:00,1.009251759
3/29/2000 0:00,1.016611157
3/30/2000 0:00,0.987782577
4/3/2000 0:00,0.998155546
4/4/2000 0:00,0.967851938
4/5/2000 0:00,1.014857972
4/6/2000 0:00,1.003150108
4/7/2000 0:00,1.00528821
4/10/2000 0:00,0.996078564
4/11/2000 0:00,0.994932805
4/12/2000 0:00,0.987938358
4/13/2000 0:00,0.98528863
4/14/2000 0:00,0.963136795
4/17/2000 0:00,1.009525333
4/18/2000 0:00,1.016595098
4/19/2000 0:00,0.991165352
4/20/2000 0:00,1.009942105
4/24/2000 0:00,0.992109843
4/25/2000 0:00,1.035871065
4/26/2000 0:00,0.98493974
4/27/2000 0:00,0.992826301
5/1/2000 0:00,1.016756111
5/2/2000 0:00,0.983688264
5/3/2000 0:00,0.985044372
5/4/2000 0:00,1.006453202
5/5/2000 0:00,1.006446809
5/8/2000 0:00,0.992201111
5/9/2000 0:00,0.989999374
5/10/2000 0:00,0.984057167
5/11/2000 0:00,1.006790576
5/12/2000 0:00,1.013148873
5/15/2000 0:00,1.007413956
5/16/2000 0:00,1.006710512
5/17/2000 0:00,0.983414765
5/18/2000 0:00,0.996830344
5/19/2000 0:00,0.983996091
5/22/2000 0:00,0.984134396
5/23/2000 0:00,0.991902367
5/24/2000 0:00,1.016937034
5/25/2000 0:00,0.986685375
5/26/2000 0:00,1.004618865
5/30/2000 0:00,1.030479861
6/1/2000 0:00,1.01517298
6/2/2000 0:00,1.024002966
6/5/2000 0:00,0.997688702
6/6/2000 0:00,1.00007638
6/7/2000 0:00,1.005463559
6/8/2000 0:00,0.993789427
6/9/2000 0:00,0.994607364
6/12/2000 0:00,0.992221946
6/13/2000 0:00,1.008884923
6/14/2000 0:00,0.994203628
6/15/2000 0:00,0.992158448
6/16/2000 0:00,0.993780315
6/19/2000 0:00,1.021935643
6/20/2000 0:00,1.00487295
6/21/2000 0:00,1.001884988
6/22/2000 0:00,0.997223819
6/23/2000 0:00,0.987206215
6/26/2000 0:00,1.006080676
6/27/2000 0:00,1.003108873
6/28/2000 0:00,1.007909474
6/29/2000 0:00,0.995579485
7/3/2000 0:00,1.010565033
7/5/2000 0:00,0.978241283
7/6/2000 0:00,1.00811783
7/7/2000 0:00,1.009215262
7/10/2000 0:00,1.001644048
7/11/2000 0:00,1.000900693
7/12/2000 0:00,0.998070123
7/13/2000 0:00,0.990071597
7/14/2000 0:00,1.004279568
7/17/2000 0:00,0.996896924
7/18/2000 0:00,0.979710681
7/19/2000 0:00,0.991927824
7/20/2000 0:00,1.018074987
7/21/2000 0:00,0.974482738
7/24/2000 0:00,0.987557012
7/25/2000 0:00,1.011453648
7/26/2000 0:00,0.988225265
7/27/2000 0:00,0.988445154
7/28/2000 0:00,0.974634362
8/1/2000 0:00,1.007447373
8/2/2000 0:00,1.003647131
8/3/2000 0:00,1.003821593
8/4/2000 0:00,1.005163799
8/7/2000 0:00,1.009991367
8/8/2000 0:00,1.00157929
8/9/2000 0:00,0.996226546
8/10/2000 0:00,0.995213103
8/11/2000 0:00,1.006702205
8/14/2000 0:00,1.008480792
8/15/2000 0:00,1.001787384
8/16/2000 0:00,0.993793521
8/17/2000 0:00,1.007722717
8/18/2000 0:00,0.998744843
8/21/2000 0:00,1.003098637
8/22/2000 0:00,0.999971263
8/23/2000 0:00,1.007380841
8/24/2000 0:00,1.007287237
8/25/2000 0:00,1.00213046
8/28/2000 0:00,1.006122671
8/29/2000 0:00,0.998943665
8/30/2000 0:00,0.988209835
9/1/2000 0:00,1.001495636
9/5/2000 0:00,0.989271191
9/6/2000 0:00,0.991525727
9/7/2000 0:00,1.007398823
9/8/2000 0:00,0.993499484
9/11/2000 0:00,0.996739681
9/12/2000 0:00,0.992226877
9/13/2000 0:00,1.001749782
9/14/2000 0:00,0.997576104
9/15/2000 0:00,0.987121466
9/18/2000 0:00,0.992277877
9/19/2000 0:00,1.010513779
9/20/2000 0:00,0.994396085
9/21/2000 0:00,1.000360951
9/22/2000 0:00,0.999169706
9/25/2000 0:00,0.992013803
9/26/2000 0:00,0.99034011
9/27/2000 0:00,1.00237234
9/28/2000 0:00,1.019802019
10/2/2000 0:00,0.99472054
10/3/2000 0:00,0.992486956
10/4/2000 0:00,0.994139947
10/5/2000 0:00,1.002895492
10/6/2000 0:00,0.991387434
10/9/2000 0:00,0.997856048
10/10/2000 0:00,0.996635358
10/11/2000 0:00,0.989596866
10/12/2000 0:00,0.982336316
10/13/2000 0:00,1.012824397
10/16/2000 0:00,1.007006899
10/17/2000 0:00,0.982774199
10/18/2000 0:00,0.993925072
10/19/2000 0:00,1.017360522
10/20/2000 0:00,0.997306055
10/23/2000 0:00,0.997149352
10/24/2000 0:00,0.992486536
10/25/2000 0:00,0.989874532
10/26/2000 0:00,1.003202997
10/27/2000 0:00,1.014243677
10/30/2000 0:00,1.001056264
11/1/2000 0:00,1.005628483
11/2/2000 0:00,1.004765805
11/3/2000 0:00,1.001126449
11/6/2000 0:00,1.003681588
11/7/2000 0:00,1.000511321
11/8/2000 0:00,0.999875082
11/9/2000 0:00,0.993804329
11/10/2000 0:00,0.989318039
11/13/2000 0:00,0.998319324
11/14/2000 0:00,1.015720736
11/15/2000 0:00,0.999354738
11/16/2000 0:00,0.997237998
11/17/2000 0:00,0.997323814
11/20/2000 0:00,0.990988121
11/21/2000 0:00,1.00064726
11/22/2000 0:00,0.991124183
11/24/2000 0:00,1.004585393
11/27/2000 0:00,1.00456548
11/28/2000 0:00,1.000470754
11/29/2000 0:00,0.999484661
12/1/2000 0:00,1.005337621
12/4/2000 0:00,1.002277305
12/5/2000 0:00,1.018653991
12/6/2000 0:00,0.99935951
12/7/2000 0:00,0.996151816
12/8/2000 0:00,1.009354596
12/11/2000 0:00,1.009100823
12/12/2000 0:00,1.002423313
12/13/2000 0:00,0.995977896
12/14/2000 0:00,0.993762522
12/15/2000 0:00,1.000266443
12/18/2000 0:00,1.014707785
12/19/2000 0:00,0.998526779
12/20/2000 0:00,0.98953587
12/21/2000 0:00,1.00207569
12/22/2000 0:00,0.999706233
12/26/2000 0:00,0.999563754
12/27/2000 0:00,1.012036976
12/28/2000 0:00,1.012795558
1/2/2001 0:00,0.992135277
1/3/2001 0:00,1.018694147
1/4/2001 0:00,0.986711578
1/5/2001 0:00,0.991792579
1/8/2001 0:00,0.997272841
1/9/2001 0:00,1.001930696
1/10/2001 0:00,0.993817231
1/11/2001 0:00,1.003749727
1/12/2001 0:00,1.001422112
1/16/2001 0:00,0.998634126
1/17/2001 0:00,1.005987517
1/18/2001 0:00,0.999421538
1/19/2001 0:00,1.001807258
1/22/2001 0:00,0.99672674
1/23/2001 0:00,1.008327922
1/24/2001 0:00,1.001969587
1/25/2001 0:00,1.001871581
1/26/2001 0:00,0.998120444
1/29/2001 0:00,1.001182439
1/30/2001 0:00,1.004585246
2/1/2001 0:00,1.000756373
2/2/2001 0:00,0.995686259
2/5/2001 0:00,1.00042555
2/6/2001 0:00,0.997414559
2/7/2001 0:00,0.99371901
2/8/2001 0:00,0.999190887
2/9/2001 0:00,0.990857236
2/12/2001 0:00,0.99953585
2/13/2001 0:00,1.000987192
2/14/2001 0:00,1.002516178
2/15/2001 0:00,1.003958752
2/16/2001 0:00,0.997024449
2/20/2001 0:00,0.998998627
2/21/2001 0:00,0.992169292
2/22/2001 0:00,0.988617773
2/23/2001 0:00,1.004665345
2/26/2001 0:00,1.004628813
2/27/2001 0:00,1.009791471
3/1/2001 0:00,1.000706971
3/2/2001 0:00,1.008525385
3/5/2001 0:00,0.998729504
3/6/2001 0:00,0.99870062
3/7/2001 0:00,1.006798494
3/8/2001 0:00,1.001900478
3/9/2001 0:00,0.996722592
3/12/2001 0:00,0.985643471
3/13/2001 0:00,1.001300513
3/14/2001 0:00,0.987294071
3/15/2001 0:00,1.000461633
3/16/2001 0:00,0.993022776
3/19/2001 0:00,1.008868537
3/20/2001 0:00,1.008493757
3/21/2001 0:00,0.98519609
3/22/2001 0:00,0.990396806
3/23/2001 0:00,1.005763008
3/26/2001 0:00,1.018240446
3/27/2001 0:00,1.001532215
3/28/2001 0:00,0.994655847
3/29/2001 0:00,1.00135468
4/2/2001 0:00,1.003441155
4/3/2001 0:00,0.990434691
4/4/2001 0:00,1.000671106
4/5/2001 0:00,1.016826734
4/6/2001 0:00,0.989451667
4/9/2001 0:00,1.000134101
4/10/2001 0:00,1.004482082
4/11/2001 0:00,0.981097755
4/12/2001 0:00,0.999760087
4/16/2001 0:00,1.007675607
4/17/2001 0:00,1.003676281
4/18/2001 0:00,1.016008482
4/19/2001 0:00,1.00312505
4/20/2001 0:00,0.995574328
4/23/2001 0:00,0.992102736
4/24/2001 0:00,1.004789512
4/25/2001 0:00,1.001447814
4/26/2001 0:00,1.013436085
4/27/2001 0:00,1.013926365
5/1/2001 0:00,1.002455516
5/2/2001 0:00,0.998232084
5/3/2001 0:00,1.000189851
5/4/2001 0:00,0.995784448
5/7/2001 0:00,0.999249931
5/8/2001 0:00,0.992245903
5/9/2001 0:00,1.002580699
5/10/2001 0:00,1.001479126
5/11/2001 0:00,0.999008328
5/14/2001 0:00,0.998794132
5/15/2001 0:00,1.008158029
5/16/2001 0:00,1.002122643
5/17/2001 0:00,1.007004216
5/18/2001 0:00,1.005735111
5/21/2001 0:00,1.003900779
5/22/2001 0:00,1.00369701
5/23/2001 0:00,1.005923232
5/24/2001 0:00,1.003232453
5/25/2001 0:00,0.996983766
5/29/2001 0:00,0.996180953
5/30/2001 0:00,0.993041015
6/1/2001 0:00,1.000667241
6/4/2001 0:00,1.002924631
6/5/2001 0:00,1.005705994
6/6/2001 0:00,1.003248871
6/7/2001 0:00,1.001510824
6/8/2001 0:00,0.998318616
6/11/2001 0:00,1.007680633
6/12/2001 0:00,1.007905612
6/13/2001 0:00,1.002361966
6/14/2001 0:00,0.996828465
6/15/2001 0:00,0.996425091
6/18/2001 0:00,1.00534668
6/19/2001 0:00,0.998908552
6/20/2001 0:00,1.009156348
6/21/2001 0:00,1.004254489
6/22/2001 0:00,0.995480294
6/25/2001 0:00,0.994081984
6/26/2001 0:00,1.011229206
6/27/2001 0:00,0.995141736
6/28/2001 0:00,1.008444026
7/2/2001 0:00,1.008010391
7/3/2001 0:00,0.999255786
7/5/2001 0:00,0.993796969
7/6/2001 0:00,0.997590669
7/9/2001 0:00,0.984191488
7/10/2001 0:00,1.000390836
7/11/2001 0:00,0.993765698
7/12/2001 0:00,1.007636688
7/13/2001 0:00,1.004714797
7/16/2001 0:00,0.998238858
7/17/2001 0:00,0.999606851
7/18/2001 0:00,1.006256178
7/19/2001 0:00,0.997086546
7/20/2001 0:00,0.996742583
7/23/2001 0:00,0.999135435
7/24/2001 0:00,0.991529544
7/25/2001 0:00,0.998780972
7/26/2001 0:00,1.005845021
7/27/2001 0:00,1.003609262
7/30/2001 0:00,0.993464932
8/1/2001 0:00,1.004793149
8/2/2001 0:00,1.00711512
8/3/2001 0:00,1.000320057
8/6/2001 0:00,1.002028699
8/7/2001 0:00,0.998923848
8/8/2001 0:00,0.999107777
8/9/2001 0:00,1.004283032
8/10/2001 0:00,1.004277952
8/13/2001 0:00,1.002244364
8/14/2001 0:00,1.004742842
8/15/2001 0:00,1.00374605
8/16/2001 0:00,1.00510003
8/17/2001 0:00,0.996055024
8/20/2001 0:00,1.004229599
8/21/2001 0:00,1.00733582
8/22/2001 0:00,0.999499486
8/23/2001 0:00,0.996741841
8/24/2001 0:00,0.996390674
8/27/2001 0:00,1.003582019
8/28/2001 0:00,0.993488096
8/29/2001 0:00,0.988925914
8/30/2001 0:00,0.991236026
9/4/2001 0:00,0.993611165
9/5/2001 0:00,0.992952326
9/6/2001 0:00,0.988661558
9/7/2001 0:00,0.987031689
9/10/2001 0:00,1.001527671
9/17/2001 0:00,0.956407417
9/18/2001 0:00,1.006914229
9/19/2001 0:00,0.988813192
9/20/2001 0:00,0.972107187
9/21/2001 0:00,0.971170995
9/24/2001 0:00,1.025041996
9/25/2001 0:00,1.014211766
9/26/2001 0:00,1.017277451
9/27/2001 0:00,1.005016018
10/1/2001 0:00,0.997873826
10/2/2001 0:00,0.997602749
10/3/2001 0:00,0.985730261
10/4/2001 0:00,1.010491622
10/5/2001 0:00,0.992936399
10/8/2001 0:00,1.000138352
10/9/2001 0:00,0.999525294
10/10/2001 0:00,1.013745522
10/11/2001 0:00,1.00957384
10/12/2001 0:00,1.000884233
10/15/2001 0:00,0.999902583
10/16/2001 0:00,0.993669788
10/17/2001 0:00,0.993350701
10/18/2001 0:00,0.992404846
10/19/2001 0:00,0.992827189
10/22/2001 0:00,0.994754855
10/23/2001 0:00,1.000368611
10/24/2001 0:00,0.988120482
10/25/2001 0:00,1.00928482
10/26/2001 0:00,0.995832067
10/29/2001 0:00,1.00034823
10/30/2001 0:00,0.992780936
11/1/2001 0:00,1.01886366
11/2/2001 0:00,0.993379235
11/5/2001 0:00,1.002823393
11/6/2001 0:00,1.015894609
11/7/2001 0:00,0.993805769
11/8/2001 0:00,1.00200517
11/9/2001 0:00,0.994202849
11/12/2001 0:00,1.001558603
11/13/2001 0:00,1.007617988
11/14/2001 0:00,1.006780056
11/15/2001 0:00,1.005202811
11/16/2001 0:00,1.004689967
11/19/2001 0:00,1.00042763
11/20/2001 0:00,0.998714112
11/21/2001 0:00,1.000842201
11/23/2001 0:00,1.005492287
11/26/2001 0:00,1.003345767
11/27/2001 0:00,0.995506584
11/28/2001 0:00,0.997335547
11/29/2001 0:00,1.001874596
12/3/2001 0:00,0.99372378
12/4/2001 0:00,1.00813875
12/5/2001 0:00,1.010076073
12/6/2001 0:00,0.999689717
12/7/2001 0:00,0.998814504
12/10/2001 0:00,0.98473013
12/11/2001 0:00,1.005298366
12/12/2001 0:00,0.99709013
12/13/2001 0:00,0.98680344
12/14/2001 0:00,1.004633679
12/17/2001 0:00,1.007488533
12/18/2001 0:00,1.000426987
12/19/2001 0:00,0.998764658
12/20/2001 0:00,0.993243253
12/21/2001 0:00,1.004097843
12/24/2001 0:00,1.003066432
12/26/2001 0:00,0.998068207
12/27/2001 0:00,1.003446073
12/28/2001 0:00,1.00924685
1/2/2002 0:00,1.005971636
1/3/2002 0:00,1.005161671
1/4/2002 0:00,1.001482135
1/7/2002 0:00,0.995645639
1/8/2002 0:00,0.996649589
1/9/2002 0:00,0.998319458
1/10/2002 0:00,0.997438884
1/11/2002 0:00,0.998877038
1/14/2002 0:00,1.001193548
1/15/2002 0:00,1.000629175
1/16/2002 0:00,0.996268793
1/17/2002 0:00,1.003607404
1/18/2002 0:00,0.996575488
1/22/2002 0:00,0.999196692
1/23/2002 0:00,0.998785633
1/24/2002 0:00,0.995801298
1/25/2002 0:00,1.001537927
1/28/2002 0:00,1.001200281
1/29/2002 0:00,0.990324272
1/30/2002 0:00,1.009902191
2/1/2002 0:00,1.003677395
2/4/2002 0:00,0.999628231
2/5/2002 0:00,0.997376631
2/6/2002 0:00,0.993756817
2/7/2002 0:00,1.000935694
2/8/2002 0:00,0.999700923
2/11/2002 0:00,1.009428258
2/12/2002 0:00,0.997000598
2/13/2002 0:00,1.003183247
2/14/2002 0:00,1.004412366
2/15/2002 0:00,1.00541009
2/19/2002 0:00,0.995626532
2/20/2002 0:00,1.004095818
2/21/2002 0:00,0.993461115
2/22/2002 0:00,1.01185602
2/25/2002 0:00,1.001817061
2/26/2002 0:00,1.000776333
2/27/2002 0:00,0.998235491
3/1/2002 0:00,1.010694122
3/4/2002 0:00,1.011548283
3/5/2002 0:00,1.012432223
3/6/2002 0:00,1.007356175
3/7/2002 0:00,1.000933465
3/8/2002 0:00,1.000316806
3/11/2002 0:00,0.992479198
3/12/2002 0:00,0.995915188
3/13/2002 0:00,1.00426733
3/14/2002 0:00,1.005714641
3/15/2002 0:00,1.005719946
3/18/2002 0:00,0.99889912
3/19/2002 0:00,1.00508076
3/20/2002 0:00,0.99778511
3/21/2002 0:00,1.003530016
3/22/2002 0:00,1.004143019
3/25/2002 0:00,0.98952932
3/26/2002 0:00,1.008390008
3/27/2002 0:00,1.007371033
4/1/2002 0:00,1.001302574
4/2/2002 0:00,1.001684387
4/3/2002 0:00,0.99957802
4/4/2002 0:00,1.00199909
4/5/2002 0:00,1.009124449
4/8/2002 0:00,1.008777689
4/9/2002 0:00,1.007704703
4/10/2002 0:00,1.011384129
4/11/2002 0:00,0.995337259
4/12/2002 0:00,1.010789618
4/15/2002 0:00,0.995013498
4/16/2002 0:00,0.984237139
4/17/2002 0:00,0.987261431
4/18/2002 0:00,1.004327402
4/19/2002 0:00,0.99472688
4/22/2002 0:00,0.988284169
4/23/2002 0:00,0.98516265
4/24/2002 0:00,1.006219194
4/25/2002 0:00,1.004644051
4/26/2002 0:00,0.996597512
4/29/2002 0:00,0.994199721
5/1/2002 0:00,1.008130421
5/2/2002 0:00,1.007760063
5/3/2002 0:00,1.001579086
5/6/2002 0:00,0.988692295
5/7/2002 0:00,0.995287872
5/8/2002 0:00,1.003661619
5/9/2002 0:00,0.990546751
5/10/2002 0:00,0.989619391
5/13/2002 0:00,1.008563836
5/14/2002 0:00,1.006758109
5/15/2002 0:00,1.003816768
5/16/2002 0:00,0.997952474
5/17/2002 0:00,1.006454416
5/20/2002 0:00,0.991383205
5/21/2002 0:00,0.995032415
5/22/2002 0:00,0.99693366
5/23/2002 0:00,1.017269244
5/24/2002 0:00,0.996499845
5/28/2002 0:00,1.004019072
5/29/2002 0:00,1.006676041
5/30/2002 0:00,0.99447847
6/3/2002 0:00,0.996703575
6/4/2002 0:00,0.998501205
6/5/2002 0:00,1.000813463
