,mvp
1996-06-13 00:00:00,1.0
1996-06-14 00:00:00,0.99581600000000003
1996-06-17 00:00:00,0.99930000000000008
1996-06-18 00:00:00,0.99182400000000004
1996-06-19 00:00:00,1.004475
1996-06-20 00:00:00,0.99929699999999999
1996-06-21 00:00:00,1.0085550000000001
1996-06-24 00:00:00,1.001871
1996-06-25 00:00:00,0.99883300000000008
1996-06-26 00:00:00,0.99322299999999997
1996-06-27 00:00:00,1.0070589999999999
1996-07-01 00:00:00,1.0036879499416322
1996-07-02 00:00:00,0.99312633206242795
1996-07-03 00:00:00,0.99872313341248364
1996-07-05 00:00:00,0.97661001583741869
1996-07-08 00:00:00,0.9943476365861964
1996-07-09 00:00:00,1.004085645760133
1996-07-10 00:00:00,1.0008854012211714
1996-07-11 00:00:00,0.98285360139368172
1996-07-12 00:00:00,1.0020631592971854
1996-07-15 00:00:00,0.97873626774701583
1996-07-16 00:00:00,1.0031605188230825
1996-07-17 00:00:00,1.0088712801128739
1996-07-18 00:00:00,1.0148788381745093
1996-07-19 00:00:00,0.99076933001357637
1996-07-22 00:00:00,0.99068282590866152
1996-07-23 00:00:00,0.99548395459772077
1996-07-24 00:00:00,0.98969400960506204
1996-07-25 00:00:00,1.0104579433911129
1996-07-26 00:00:00,1.0065988503348908
1996-07-29 00:00:00,0.99000614555008382
1996-07-30 00:00:00,1.0091886520495044
1996-08-01 00:00:00,1.0084797198863342
1996-08-02 00:00:00,1.0111291114090275
1996-08-05 00:00:00,0.99892174295517255
1996-08-06 00:00:00,0.99366533644393817
1996-08-07 00:00:00,0.99736669910723508
1996-08-08 00:00:00,0.99713576597101161
1996-08-09 00:00:00,0.99626026761764863
1996-08-12 00:00:00,1.0058676284184995
1996-08-13 00:00:00,0.9977977871798871
1996-08-14 00:00:00,1.0038637689523273
1996-08-15 00:00:00,0.99901280569761775
1996-08-16 00:00:00,1.0004486351178106
1996-08-19 00:00:00,1.0042450114648589
1996-08-20 00:00:00,0.99565055803536162
1996-08-21 00:00:00,1.0041446705813046
1996-08-22 00:00:00,1.0069103788919922
1996-08-23 00:00:00,0.99521344596295414
1996-08-26 00:00:00,0.99344917721798931
1996-08-27 00:00:00,0.99797740529855827
1996-08-28 00:00:00,0.99712968439703864
1996-08-29 00:00:00,0.99076642422714034
1996-09-03 00:00:00,0.99692191868415758
1996-09-04 00:00:00,1.0047636735544458
1996-09-05 00:00:00,0.99588566919455379
1996-09-06 00:00:00,1.0072486215399805
1996-09-09 00:00:00,1.0060986372234078
1996-09-10 00:00:00,1.0018640109484311
1996-09-11 00:00:00,1.0008017851938613
1996-09-12 00:00:00,1.0036275607992688
1996-09-13 00:00:00,1.0121378356932047
1996-09-16 00:00:00,1.0060401576648716
1996-09-17 00:00:00,1.0049833237052446
1996-09-18 00:00:00,0.99461437910755768
1996-09-19 00:00:00,1.0061251952969779
1996-09-20 00:00:00,0.99773837293946777
1996-09-23 00:00:00,0.99578433284616075
1996-09-24 00:00:00,1.0060522582962934
1996-09-25 00:00:00,1.0023994272134265
1996-09-26 00:00:00,0.99976404257225693
1996-09-27 00:00:00,1.0045532616528672
1996-10-01 00:00:00,1.0028449618089883
1996-10-02 00:00:00,0.99951261619764076
1996-10-03 00:00:00,0.99750918006462308
1996-10-04 00:00:00,1.0050908025590826
1996-10-07 00:00:00,0.99857745134245268
1996-10-08 00:00:00,0.98981213037569837
1996-10-09 00:00:00,0.99378650887042919
1996-10-10 00:00:00,1.0030168511396658
1996-10-11 00:00:00,1.0086279825576341
1996-10-14 00:00:00,1.0007120883184053
1996-10-15 00:00:00,1.0073829715257889
1996-10-16 00:00:00,1.0005815374744973
1996-10-17 00:00:00,1.0034202757484578
1996-10-18 00:00:00,1.0068165821044857
1996-10-21 00:00:00,0.98141457487766715
1996-10-22 00:00:00,0.99822643662523181
1996-10-23 00:00:00,0.99772661214961467
1996-10-24 00:00:00,0.99941848828127089
1996-10-25 00:00:00,0.99437385431918546
1996-10-28 00:00:00,0.99435632522005479
1996-10-29 00:00:00,1.0022845712353023
1996-10-30 00:00:00,0.99614225560481362
1996-11-01 00:00:00,1.0003994541595254
1996-11-04 00:00:00,1.0045483794856382
